genus	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Truepera		16.0										23.00000000009312			11.0			24.0				12.0							26.000000000000004								28.000000046018247				100.0	20.0																																18.0		21.0				17.0			12.0					17.0	18.0																																																											
Tumebacillus																									195.99999999843638	41.0	42.0	70.0		13.0	19.0	14.0	15.0	56.0	12.0	39.0	84.0	38.0		275.01141297412727		15.0																																																																																																										
Tundrisphaera												21.112636452699686			13.33943013041048			11.870528206263161																																																																																																																																		
Turicibacter																																										33.0																																							361.30727193480794																																														11.0																					17.00185581965121
Tuwongella		10.70845387217601							15.035513870745186						11.05750853745533										11.835864725740393									13.024650104217372																																																																																																																		
Tychonema																45.80870852877075		12.26220540167902			58.15519906217367		135.14479552127892	16.204490574003238												13.038057356184625									24.26605347862689																																																																																																							
Tyzzerella														71.41014939115645																																																																																78.00000600910859								18.90567471424765	13.000000000000227		21.96114384329379													11.999999999999998			83.00010309175116																			44.99999778553282						104.26562924442105		
Uliginosibacterium		11.0									96.98984642776553			61.99999999312389																											14.0																																																																																																											
Undibacterium												68.47675233672437																																																																																																																																								
Ureibacillus																																																																																			87.0																																																																	
Urmitella																																								24.0																																																																																																												
Uruburuella																																																		33.0																																																																																																		
Vagococcus																																																				13.999999999999998																			73.0	701.9999999999995											12.0																																																																	
Vampirococcus												19.0													25.999846928056122		36.21119014040608									19.0																																								10.0																																																																								
Vampirovibrio	14.000000000000002			15.000000004933245		17.0			15.0		13.000000000000002	28.0		15.0	19.0				12.0	31.0		12.0	10.0	10.0	71.0	23.0	73.0		29.0				23.0	31.000036635280072	20.0	70.0	42.0	15.0		13.0		27.0	11.0																												25.0	11.0									13.0	17.0												58.0	17.0		339.9998632133212				1040.3874863070391	547.867840498966	48.0	246.74043639975682	130.3824156719229	25.573350866972998	42.0	1208.999906320545		20.0				65.000003804548	2119.441865997688	348.82027156358976		74.9999999999999	87.0	482.99999991082086		76.99999999999953	242.9532079277012		140.9732085718637			38.0	22.999991570253354		102.99999908817043		21.0	908.1832484593152	433.9349062921176	727.2587833260202	18.0		76.99999999099548		98.99999998063042		402.9924319683274	104.83250909106691		81.92307020847845		149.27340293235642
Variibacter	22.894309778359503	21.95613049545597		32.1645100320174		47.074345583642206	24.004681202398935		40.219647540168296		34.271426643301396	121.27224118100443		38.19414280364108	258.30829771306026	57.86211606411747		35.79595348465311	22.025290137331236	34.27744561780458	25.012666941545486	32.59583925699705	42.81151806388794	36.18149785268772	23.91397526652484		18.78202439525708	62.91630102336923	18.942853419030076					13.183839618002516	14.386348919168404		34.69033190770238	24.556368913766388	18.624874953430005	26.029760845542125		34.22682175179345	22.45232563451117	15.129170067358473	29.693051322541237																																																																																																							
Variovorax	263.45917346028165	308.44709730211935	245.71245537834952	543.4591241263735	109.32667254076965	1623.5505181195422	1617.0970960209374	272.51109274490693	511.64480898027404	527.7677836580115	1108.3082841256937	328.20217067775405	536.2211753796082	620.3052650786055	294.42091664274375	2885.0877109938697	540.9698926711665	1563.5537035714212	1131.440920010184	536.1359845968823	825.862418919249	798.7458528807917	2334.3587574996473	1916.0187331182055	406.4798001910552	356.91630417405577	596.8849093922335	552.7792189846969	209.81236016791814	254.18237015985255	75.31572755530868	275.5944110020699	149.88253215855514	541.0628051750396	163.07001190536113	3008.177002632926	767.1309321493624	230.5699345725704	148.95200426583253	122.59525456481832	449.9978571561865	826.8787488402645	609.0229267623598	836.7478030675685	868.8276204147184							13.999999999999998		1.0					40.0			15.0							18.0		323.20758101369285		51.69634454501854	13.000000000000002							114.0519442012957	12.0	15.0								10.0	11.0																																																								
Veillonella																																															7.0			15.999999999999998						11.999999999999998		169.0				10.0	40.0			2121.999999999997					220.00000000000009	131.0	32.0	78.0			14.0	31.0	69.0		288.0	11.0	72.0		181.00000000000006	127.0				19.0		12.0		15.0						19.0			19.0						39.999999999999986		2187.939030736238					90.00076994515034	60.91546565137644			19.0					75.98627499687359	34.0								33.00000000142308			29.000003032629436		150.9867577387892			175.9840874757977		257.7667727276298	8794.983919107588		45.000437570394666	19.0
Verrucomicrobium			18.99138985187436	19.88228619263821							20.994361591794874	17.956066114897027			58.82557273386182	11.989537475508273							11.086467661690735	11.988007240096426	23.994619764438273	15.000000012043989	43.88475028982625							17.999906786772094		12.0	12.903403657624306					18.737362065071718			23.876017471192604																																																																																																							
Vicinamibacter	1046.1050985817822	1657.9509883867572	487.61750416615473	1789.6927838145739	69.85252802396623	1438.9340433395193	643.1583497526506	704.2090892561247	2396.373748520917	212.15218394051257	1022.8231181330153	1604.0229244964007	222.24253724002503	581.9576362644209	1376.880174044898	994.3287039663097	482.8841563684976	893.5912784024189	1392.535953426806	2322.0186026397314	757.6619147851964	1339.5685203708701	897.3423201020343	943.9322454947353	1619.9371805526985	467.8163472058386	1101.1508521675776	2468.754419500304	103.8165394216296	227.92168080603687	353.6464895235565	319.8120724270354	408.44191539643305	1162.7563938363198	645.5321034866128	683.2325023607607	1211.8819018555635	968.3836913300553	600.854817308253	2336.249140654921	423.70572595623946	2756.1622885524685	1454.9059871583952	1511.3880670116175	1102.5060870313732					19.0								29.0							12.0						200.58864973909058		187.2428455599251	13.000000000000002		35.8520969886387					124.95078524213976	20.0	30.0	24.000000000000004				25.0					84.0																																																							
